post_id,fact_check_id
4601,26512
4601,118442
6039,26512
6039,118442
21439,26512
21439,118442
484,26514
428,26519
6834,26519
8949,26519
27175,26520
941,26552
941,58459
941,100475
941,100487
2372,26552
2372,58459
2372,100475
2372,100487
21052,26552
21052,100475
21052,100487
2074,26552
2074,58459
2074,100475
2074,100487
10930,26581
19446,26594
23764,26596
6371,26597
15183,26597
15184,26597
4287,26614
9263,26633
9264,26633
9341,26633
13106,26634
13107,26634
16173,36559
27986,36559
27986,118131
16172,36559
12953,36559
25648,26638
23798,26661
24653,26677
12470,26685
27413,26685
1007,26693
18828,26693
19062,26693
14730,26793
3319,54027
3319,59084
3319,198387
281,26797
1898,26797
7635,26797
13308,26798
13895,26798
348,26812
348,50449
24156,26833
24156,132081
156,26833
156,132081
8241,26897
7733,26917
14392,26917
26827,26917
7215,26948
20813,26948
20814,26948
1585,26955
9751,26955
3214,26959
20815,26959
20816,26959
21741,26959
14786,26963
19742,26988
17857,27024
17989,27024
10620,27053
10620,147659
10621,27053
10621,147659
10622,27053
10622,147659
6059,27056
2202,27060
27819,27060
838,27105
838,27106
6446,27105
6446,27106
8848,27105
8848,27106
18129,27105
18129,27106
14508,27114
14508,146825
17317,27114
17317,146825
20607,27114
20607,146825
15467,27117
27375,27118
5126,27119
8066,27136
6068,27137
5522,27138
12977,27138
4633,27146
6070,27146
20942,27147
20942,147143
17180,27149
17180,137479
21454,27149
21454,137479
1907,27151
6082,27173
6083,27173
493,27179
493,27180
493,27181
494,27179
494,27180
494,27181
495,27179
495,27180
495,27181
2819,27183
5278,27183
14580,27183
15598,27206
25640,27206
5232,27224
12318,27224
20386,27224
24558,27226
24586,27226
24650,27226
2198,27231
4964,27231
7289,27231
7906,27231
10896,27231
1091,27254
26153,27254
5462,27267
15178,27269
21259,27269
26548,27312
26653,27312
26645,27312
5902,27330
6707,27330
18261,27330
18262,27330
4241,27340
6123,27340
2973,27350
15518,27350
18268,27350
20191,27350
20192,27350
25637,27350
2747,27351
27707,27398
12999,27399
12999,80973
10026,27399
10026,80973
10054,27403
21993,27404
490,27406
491,27406
1218,27406
1236,27406
6074,27416
5271,27417
6152,27417
16309,27417
16310,27417
20707,27418
22105,27418
27971,27418
18822,27419
10639,27422
10644,27422
10645,27422
18329,27422
6156,27423
5294,27426
9994,27426
10798,27426
13022,27426
27005,27426
9334,27428
15248,27430
11945,27433
16644,27480
16644,134562
3665,27517
20300,27529
27528,27529
14802,27531
16773,27540
16774,27540
16775,27540
3859,27590
499,27596
6303,27606
6303,33309
5725,33309
11974,27618
14752,27625
6364,27653
6364,59328
22445,27653
22445,59328
16788,27654
4859,27668
22441,27668
18308,27673
6208,27687
16636,27687
27864,27687
6652,27688
6652,144188
14639,27707
16822,27743
1631,27768
17508,27768
22251,27769
9646,27771
19928,27773
2814,27774
11704,27774
14599,27775
14458,27787
1509,27813
19147,27869
19147,150094
21169,27869
21169,150094
19158,27869
19158,150094
1549,27878
1549,43866
1549,43999
8373,27882
25755,27883
27676,27883
10747,27887
4337,27918
3421,27947
15413,27947
769,27955
323,27967
13536,27977
1333,27978
6258,27979
11819,27991
6261,28004
6269,28011
6269,28027
507,28012
508,28012
4650,28029
4651,28029
26043,28029
7358,28031
11293,28042
12179,28042
6534,28046
8652,28046
21258,28052
3761,28054
11374,28054
21566,28054
6277,28056
12342,28056
19629,28056
21072,28057
5487,28058
6568,28058
11611,28058
5340,28061
6029,28061
10613,28064
11833,28064
16967,28068
16968,28068
12177,28070
21189,28070
1817,28072
5156,28072
19276,28073
21612,28076
19510,28077
11485,28078
5879,28082
12599,28084
26081,28091
26082,28091
10612,28092
6274,28095
6274,28096
6275,28095
6275,28096
1524,28103
5509,28103
19398,28104
540,28108
17539,28108
18637,28108
511,28111
12221,28114
26734,28115
26732,28115
26735,28115
512,28120
7754,28120
3516,28121
2388,28126
2388,49597
18563,28126
18563,49597
2578,28132
4678,28132
27428,28132
515,28134
27045,28137
10768,28188
8122,28196
19569,28196
1065,28206
9105,28206
720,28209
2508,28209
13922,28222
13922,54144
3398,28222
3398,54144
3398,105463
3398,115478
6820,28230
6821,28230
11752,28230
5345,28234
5346,28234
5453,28241
17275,28241
19804,28241
9323,28247
21334,28260
6299,28284
20671,28285
4291,28295
4291,102241
4291,147842
15440,28295
15440,102241
15440,147842
3479,28299
3611,28299
9248,28299
17967,28299
22354,28299
6194,28310
3185,28314
5375,28314
9114,28314
6314,28325
6314,28326
6314,59105
2637,28325
2637,28326
2637,59105
3496,28327
15704,28327
27472,28327
6089,28335
18632,28335
19668,28335
6435,28368
15761,28368
20393,28368
22007,29588
6896,29588
952,28389
427,28395
5339,28395
12109,28462
5806,28467
5806,132451
5805,28467
5805,132451
5800,28467
5800,132451
55,28496
1897,28496
15465,28496
18443,28496
19896,28496
25610,28496
18592,28498
18592,111241
18592,120683
4375,28499
19165,28499
5998,28502
520,28503
3330,28503
6366,28503
9275,28506
14728,28506
27755,28506
20,28606
6927,28608
6928,28608
6951,28608
528,28611
529,28611
4711,28611
27066,28615
6388,28618
11320,28634
11320,113496
23947,28634
23947,113496
11318,28634
11318,113496
8731,28638
8732,28638
3090,28664
24376,28743
24347,28810
16575,28869
16575,103423
16575,131705
16576,28869
16576,103423
16576,131705
4428,28909
7526,28909
21051,28912
710,28936
1051,28936
4797,28936
7745,28936
19935,28936
6673,28973
6673,28974
6673,195013
20700,28973
20700,28974
20700,195013
21389,28973
21389,28974
21389,195013
24319,29073
483,29091
1830,29092
1831,29092
10782,29092
27988,29092
19286,105490
19287,105490
19546,29112
27183,29112
6551,29115
7867,29115
7868,29115
17922,29115
18658,29115
18755,29771
5715,29771
6979,29126
6979,103365
18623,29174
18624,29174
26298,29175
262,29187
10410,29187
12442,29187
3754,29198
17487,112121
17486,112121
3759,112121
24943,193465
4046,29201
4046,193465
25334,193465
25268,193465
2767,193465
25266,193275
25205,193275
25878,193275
6405,29238
6405,103353
12750,29238
18977,29238
19138,29238
20311,29257
20311,137485
20783,29257
20783,137485
6598,29258
12222,29276
18729,29276
19430,29276
20897,29276
21385,29276
6600,29291
6601,29293
19604,29294
17296,29312
4928,29313
13246,29313
6748,29316
15376,29316
1082,29336
19067,29336
8569,29344
16660,29354
25051,193327
6585,29380
6607,29384
6608,29384
6626,29384
12393,29390
24929,193280
26037,193280
27704,193280
2555,29420
10530,29420
23188,29421
18370,29460
3084,29461
6382,29463
12952,36716
17349,29491
17364,29491
22291,29491
6616,29507
6460,29510
15710,29519
22952,164812
747,29542
747,103516
747,103638
747,104009
747,104537
6459,29542
6459,103516
6459,103638
6459,104009
6459,104537
1266,29542
1266,103516
1266,103638
1266,104009
1266,104537
6574,29542
6574,103516
6574,103638
6574,104009
6574,104537
1138,29587
2195,29587
20442,29587
21935,29587
4798,29594
9952,29594
9953,29594
9954,29594
25848,29594
25849,29594
6022,29595
14459,29595
6894,29616
11614,29616
18573,29616
6624,29631
15970,29662
15970,64895
15970,194612
18112,29671
22341,29671
11914,29681
11915,29681
22332,29693
22332,53389
967,29704
967,36298
4813,29704
4813,36298
104,29705
8511,29709
8511,29711
8511,46525
5534,29716
5534,80771
6641,29716
6641,80771
17770,29716
17770,80771
19310,29725
12237,29733
14574,29733
1128,29750
1128,62378
22035,29750
22035,62378
11841,29750
11841,62378
6649,29756
27204,29799
27205,29799
4563,29799
6761,29813
17427,85990
17634,85990
1586,29813
2482,29820
7217,29820
17988,29820
4168,29821
4168,137351
17771,29821
17771,137351
17772,29821
17772,137351
17773,29821
17773,137351
17774,29821
17774,137351
3083,29824
5301,29824
27111,29828
27111,37758
6391,29837
7812,29837
1695,29850
6661,29851
8901,29851
9194,29851
9915,29851
9944,29852
22100,29852
26033,29853
26033,54829
729,29885
11321,29885
13731,29885
19410,29885
561,29926
2112,29926
19588,29936
19588,35094
19588,118059
19587,29936
19587,35094
19587,118059
2154,29943
26036,29960
11666,29977
11666,61357
26148,29977
26148,61357
18296,29977
18296,61357
4564,29977
4564,61357
14273,29979
14273,64042
10406,29979
10406,64042
14272,29979
14272,64042
117,29998
117,73695
117,197026
5722,29999
5722,45207
18075,29999
18075,45207
6263,30439
10824,30439
14123,30446
14123,72392
14473,30446
14473,72392
15067,30446
15067,72392
16518,30447
6627,30450
17066,30450
17067,30450
3848,30477
6697,30477
15185,30477
17793,30485
9413,30486
27836,30486
11526,30492
11526,50647
13822,30492
13822,50647
16379,30516
2223,30527
18578,30527
14499,30548
12356,30553
12356,34148
12356,34206
18179,30553
18179,34148
18179,34206
19470,30553
19470,34148
19470,34206
6717,30578
7895,30587
1614,30603
1615,30603
24847,30603
19190,30654
19190,30655
6723,30654
6723,30655
10895,30693
12390,30752
1329,30773
1329,99698
1330,30773
1330,99698
8031,30773
8031,99698
16388,30773
16388,99698
25642,30782
25642,72569
6733,30784
6733,136041
21595,30784
21595,136041
1927,30795
1927,103847
1928,30795
1928,103847
1929,30795
1929,103847
1931,30795
1931,103847
2240,30795
2240,103847
567,30800
436,30801
5763,30834
6738,30839
6739,30839
21363,30843
7994,30847
7994,63972
7994,63973
7994,71848
11076,30852
11076,147179
11169,30852
11169,147179
9782,30852
9782,147179
3154,30853
12518,30860
9743,30861
25598,30861
25623,30861
26950,30861
2381,30863
2381,96776
19091,30863
19091,96776
2382,30863
2382,96776
2383,30863
2383,96776
2361,30863
2361,96776
9852,30863
9852,96776
6731,30871
26365,30890
19615,30893
19998,30893
20115,30893
4814,30896
13790,30896
19205,30902
7735,30904
22056,30904
10897,30907
15374,30919
21444,30919
21445,30919
4628,30921
6667,30921
7360,30921
12584,30921
18354,30921
19184,30921
21383,30921
4083,30922
12008,30936
12008,116700
17598,30936
17598,116700
18868,30936
18868,116700
7673,30942
1095,30946
1428,30946
2073,30949
8224,30973
12813,30973
18974,30978
18974,109045
18975,30978
18975,109045
19439,30978
19439,109045
21564,30989
6760,31046
18570,31075
569,31115
569,31130
569,31251
569,31373
15401,31115
15401,31130
15401,31251
15401,31373
14246,31118
10804,31127
20505,31139
20359,31141
6768,31152
4017,193352
24989,193352
5514,31192
9173,31196
9173,72743
9066,31200
17807,31200
4421,31216
20254,31216
2787,31219
1239,31229
12504,31317
6775,31264
26343,31264
26344,31264
18325,31265
14547,31270
6771,31279
20148,31292
21157,31292
8671,31296
3153,31297
13036,31297
18419,31297
5152,31299
6964,31310
1220,31311
11630,31311
6595,31325
8919,31344
6767,31359
21283,31359
7236,31381
19551,31381
11341,31411
11342,31411
11313,31436
11313,31439
11842,31436
11842,31439
18690,31436
18690,31439
24830,31447
17449,31456
2639,31459
2639,31460
3575,31507
11976,31507
15665,31507
18983,31507
20150,31508
5196,31514
20070,31514
1940,31538
1940,49938
21310,31538
21310,49938
6786,31539
6786,43889
7532,31539
7532,43889
10749,31539
10749,43889
27172,31546
26389,31917
10800,31964
11839,31964
571,31972
18550,31986
21267,31990
21267,32006
24562,32022
24895,193245
26312,32031
15706,32034
3338,32052
12954,32052
7251,32092
18694,32092
27178,32092
1592,32093
4004,32093
4005,32093
24596,32093
21220,32096
21221,32096
18227,32102
7142,32138
19212,32138
6420,32143
6610,32154
6809,32155
6810,32155
25754,32161
25754,75737
26952,32161
26952,75737
27943,32161
27943,75737
16064,32161
16064,75737
8484,32165
8484,75060
8492,75060
8483,75060
8471,75060
5756,75060
4585,32168
4585,87572
845,32183
10599,32183
15952,32183
14498,32191
18873,32193
3389,32195
4262,32196
27027,32200
27028,32200
13634,32221
9279,32222
14097,32222
27469,32222
13875,32224
3686,32225
6188,32256
22355,32257
22355,89746
9509,32278
10909,32283
10909,32448
10909,83690
14809,32283
14809,32448
14809,83690
14811,32283
14811,32448
14811,83690
27158,32283
27158,32448
27158,83690
6824,32300
6824,147695
6830,32326
8642,32388
19342,32388
5270,32396
4200,32407
4200,60149
4200,96738
15575,32421
16321,32421
1382,32423
1382,96748
9749,32423
9749,96748
87,32445
6450,32446
12419,32446
17203,32450
14557,32452
3623,32459
3623,102169
2178,32459
2178,102169
1169,32459
1169,102169
22476,32459
22476,102169
14038,32471
14866,32501
14866,147157
14866,147390
16936,32501
16936,147157
16936,147390
6848,32556
6848,32557
13882,32556
13882,32557
11453,32561
27809,32561
5877,32578
7726,32624
14501,32628
25605,32630
26042,32630
11353,32631
9056,32632
15350,32632
17285,32633
454,32634
454,58971
2944,32634
2944,58971
877,32635
3164,32635
19284,32638
19285,32638
6879,32640
6879,32641
13142,32640
13142,32641
26462,32671
12541,32679
28061,32679
4177,32727
19768,32727
6599,32730
12340,32730
18021,32756
25796,32812
4630,32812
11464,32828
11464,147613
11465,32828
11465,147613
19801,32828
19801,147613
17254,32836
580,32844
1047,32844
20817,32844
6901,32846
6905,32846
6470,32851
6902,32852
20010,32852
27974,32868
27974,52024
27974,139352
9490,32868
9490,52024
9490,139352
9491,32868
9491,52024
9491,139352
6900,32871
4310,32898
24181,32903
6515,32906
5334,32928
5817,32928
16370,32930
9012,32990
15928,32990
6971,32997
6971,32998
22011,32999
5728,33005
5728,52284
5728,82506
20041,33005
20041,52284
20041,82506
27289,33005
27289,52284
4427,33019
5486,33019
6630,33019
17307,33019
17305,33021
18554,33021
21911,33033
18706,33052
28020,33068
28020,74620
14510,33091
20536,33092
21296,33130
5496,33177
6984,33177
2586,33216
2587,33216
2608,33217
24604,33217
24817,33217
4099,33221
19923,33221
21975,33221
3485,33259
7019,33260
8228,33264
15142,33266
5320,33273
1546,33277
8505,33277
10627,33280
2351,33308
7530,33308
10617,33310
8520,33325
7032,33337
7032,57700
7033,33337
12113,33337
7031,33339
7034,33339
7035,33339
7037,33339
7037,112355
11084,33339
19743,33365
6694,33379
6694,88210
18602,33379
18602,88210
12247,33382
26896,33380
6699,33381
6699,133374
9516,33381
9516,133374
18786,33381
18786,133374
5093,33386
7039,33387
9987,33387
7631,33402
7631,101264
11205,101264
11206,101264
24722,33405
6924,33412
5158,33414
20769,33419
12567,33421
12567,89724
17667,33421
17667,89724
4101,33426
23784,33428
5396,33435
7748,33459
13009,33595
13009,80937
13009,80939
10269,33596
4173,33619
10705,33619
600,33677
15840,33701
13110,33742
20548,33760
8629,33802
8629,33804
11637,33802
11637,33804
14904,33802
14904,33804
19422,33802
19422,33804
21881,33802
21881,33804
22064,33802
22064,33804
21195,33805
21195,33868
21195,139072
22475,33806
19211,33811
305,33820
9187,33820
21938,33820
17144,33821
17144,84324
1398,33831
1398,39091
15754,33831
15754,39091
16356,33831
16356,39091
19474,33831
19474,39091
20903,33842
7127,33849
19188,33859
15782,33860
15782,38013
15782,83951
15782,89552
15782,129671
15782,200349
16882,33860
16882,38013
16882,83951
16882,89552
16882,129671
16882,200349
5,33862
19209,33862
19210,33862
11506,33875
12290,33875
19402,33899
12800,33923
7137,33924
2909,33925
2909,45891
2909,96035
6779,33925
6779,45891
6779,96035
1561,33927
2910,33927
7141,33927
16180,33927
18874,33927
2843,33932
10213,33932
4664,33944
25107,33944
25279,33945
20990,33953
3337,33957
16290,33957
11663,34057
11663,110237
11664,34057
11664,110237
21378,34070
21378,34138
21378,34218
21378,34222
9434,34070
9434,34138
9434,34218
9434,34222
14640,34077
598,34099
9218,34099
7794,34100
27471,34104
10307,34105
10307,195261
19413,34105
19413,195261
20995,34105
20995,195261
20147,34106
4109,34112
4109,34227
4109,103598
4110,34112
4110,34227
4110,103598
15365,34112
15365,34227
15365,103598
9479,34114
9479,51910
22436,34114
22436,51910
6165,34115
6165,79767
2136,34115
2136,79767
21534,34115
21534,79767
2135,34115
2135,79767
14944,34118
21315,34118
17852,34122
8540,34135
15211,34139
15211,134205
62,34139
62,134205
620,34140
27638,34140
1139,34144
11524,34144
18018,34161
7194,34164
19945,34172
19581,34177
19581,72816
22395,34183
22395,34253
27048,34183
27048,34253
4364,34185
11940,34185
1336,34187
1336,81234
1337,34187
1337,81234
2806,34187
2806,81234
5279,34188
20013,34188
27061,34190
27061,34238
625,34201
619,34204
3813,34210
18634,34210
21844,34220
21844,47166
23778,34224
23779,34224
702,34228
4525,34228
7193,34239
21036,34239
320,34240
320,34246
10447,34240
10447,34246
26537,34240
8209,34248
18228,34248
26921,34248
7738,34252
10476,34252
7186,34255
4930,34274
11078,34274
11569,34296
17790,34296
18950,34296
18952,34296
19856,34296
1110,34353
1110,139363
1484,34353
1484,139363
16600,34353
16600,139363
438,34353
438,139363
2991,34404
2991,41192
21351,34419
21351,34420
21351,63804
13773,34434
15014,34435
991,34441
5903,34441
10303,34441
12329,34441
18889,34441
2623,193585
24952,193585
24951,193585
7862,34452
14998,34458
14999,34458
11674,34462
11675,34462
17606,34517
36,34518
5928,34518
7092,34518
7672,34519
12763,34519
5225,34540
5226,34540
23313,34544
23314,34544
23777,34544
19280,34561
16040,34565
25962,34565
10409,34568
12691,34568
12692,34568
27266,34568
12296,34592
12296,114936
12296,122250
2398,34592
2398,114936
2398,122250
10262,34592
10262,114936
10262,122250
22095,34592
22095,114936
22095,122250
25580,34628
25580,34710
25580,85704
8744,34635
8745,34635
13630,34635
27307,34654
27307,41146
27306,34654
27306,41146
8149,34687
8149,95535
20728,34712
20728,85712
20728,146119
10904,34725
10904,63740
18911,34725
18911,63740
10934,34750
10934,120237
11854,34752
11855,34752
11856,34752
20704,34773
20704,106687
20706,34773
20706,106687
20705,34773
20705,106687
20703,34773
20703,106687
5447,34773
5447,106687
3239,34786
19397,34790
11766,34814
15957,34814
15958,34814
19178,34814
19584,34814
15081,34819
8577,34820
26274,34838
26490,34838
26807,34841
26807,147475
26807,147738
20490,34841
20490,147475
20490,147738
13802,34867
13807,34895
16985,34895
15461,34900
15461,147756
7316,34900
7316,147756
9933,34903
10159,34903
11529,34903
7317,34909
7317,34910
7321,34909
7321,34910
14284,34909
14284,34910
17170,34914
20483,34938
7325,34939
9199,34939
3825,34953
11910,34961
18366,34962
21276,34997
8871,35004
8871,42128
8871,42129
16389,35004
16389,42128
16389,42129
10949,35006
10949,135502
13520,35006
13520,135502
21300,35006
21300,135502
22317,35033
27863,35033
11187,35042
17880,35066
6943,35072
21591,35072
22003,35082
7335,35115
16506,35115
17267,35115
7336,35124
17612,35132
12258,35133
17547,35133
7366,35134
7366,147672
10338,35134
10338,147672
